id,Rings
90615,9.7042320145778
90616,9.670994175553057
90617,9.64530195091665
90618,10.535953584366384
90619,7.593005801028293
90620,9.263408006577874
90621,11.361597776253602
90622,6.136806465010642
90623,7.907081935935826
90624,10.746659549469813
90625,10.9334611813314
90626,6.133321892417813
90627,10.282208552549841
90628,11.590765748165795
90629,7.439889242943531
90630,7.357418811717724
90631,12.441610840808108
90632,5.647165761944632
90633,9.573319006160945
90634,10.103973420553856
90635,6.1717881736360605
90636,7.228018899610046
90637,9.23434105329819
90638,8.731672936707199
90639,9.723828311346146
90640,10.667071184449956
90641,8.214582381937378
90642,9.684144219438355
90643,5.676765027777233
90644,10.114820126483966
90645,10.108441318059175
90646,9.105605496415325
90647,11.438076725464292
90648,13.367011834571182
90649,13.942980481086678
90650,10.092431405140832
90651,8.935407072024711
90652,8.517092043472639
90653,11.879721048717244
90654,6.209213577972701
90655,8.024517336363806
90656,10.186089318690128
90657,8.093229419293904
90658,6.780887010048266
90659,9.093594893175668
90660,7.146413919830535
90661,8.202951235851776
90662,7.102931457429836
90663,9.206284671108676
90664,7.602201051425392
90665,13.27636845444165
90666,8.931279735724454
90667,5.689336816516674
90668,10.082067004700567
90669,9.413585948210047
90670,9.352982430349618
90671,10.637686693189845
90672,8.88541601995034
90673,12.703386812378225
90674,7.435720232660183
90675,5.33877779613074
90676,11.85419304631424
90677,11.271954044061264
90678,4.728909761295671
90679,9.47892791860134
90680,9.65130953484648
90681,9.708537555945112
90682,15.014630403604475
90683,10.69617819388795
90684,10.569890328271144
90685,11.003291306916557
90686,7.035545334354054
90687,10.390465836527085
90688,8.953653197202497
90689,9.966992626979781
90690,18.712501651512554
90691,8.043631288115709
90692,10.747413058589673
90693,12.026074991897422
90694,9.228874919068328
90695,8.631615666980998
90696,9.895442099810493
90697,7.328782946135621
90698,9.388884242641694
90699,5.094716014438392
90700,10.534731593974303
90701,10.312334087370514
90702,10.281178336461224
90703,12.33024772712699
90704,4.810533405687439
90705,10.84571451056494
90706,11.316765443709459
90707,6.0984545802926435
90708,8.468341737125808
90709,9.318206626800686
90710,9.431995459127416
90711,9.34918011954203
90712,8.82246084728566
90713,14.917658025567736
90714,7.114780927524726
90715,8.59362367295806
90716,7.019901857443092
90717,9.522740572841316
90718,4.189847943925541
90719,5.506929069172903
90720,11.107128110578193
90721,9.029549112878238
90722,9.092903006140562
90723,7.844537119158124
90724,9.524935274312107
90725,6.80239904338787
90726,7.596462558437055
90727,8.487883036878003
90728,9.91190299300512
90729,9.696319525183286
90730,10.30857862047801
90731,5.7159223845408
90732,7.856919158954493
90733,10.015761355595062
90734,9.072680750758442
90735,7.8441317829549115
90736,7.5546063881806855
90737,5.70779828602172
90738,6.9209859136750405
90739,15.257413592483035
90740,9.861058878744915
90741,5.440445187466483
90742,9.24056151958519
90743,12.547115377879377
90744,7.0360678436484685
90745,8.447628085033335
90746,8.134009969388144
90747,4.286075653787549
90748,15.228154955168899
90749,9.52292211475269
90750,4.048426708805582
90751,7.1301932814578155
90752,8.357626339642028
90753,8.099471956362681
90754,8.897708133362006
90755,8.551171346439691
90756,8.943487006714742
90757,11.659024621730754
90758,8.889665466158945
90759,7.434825108994616
90760,7.884626137457729
90761,9.323240211072731
90762,9.08403617016565
90763,9.211524349446975
90764,12.145338477479028
90765,11.23538343424324
90766,7.362931970680856
90767,14.765251338428955
90768,11.943553668763803
90769,6.09965918131313
90770,10.692077056918603
90771,10.02467514237776
90772,5.772806309333472
90773,7.968043926388409
90774,7.454991008217547
90775,9.507371901584781
90776,7.480627195072359
90777,11.534539913025078
90778,10.533110334642888
90779,10.293913064623329
90780,9.90438185164775
90781,11.09954496740887
90782,7.790490271263135
90783,11.928953325951133
90784,6.744461660070166
90785,8.294480807332624
90786,6.0694464299290365
90787,8.878546810660744
90788,4.12698612728513
90789,11.053103867992784
90790,8.43701031367645
90791,6.75266536639537
90792,6.652004634479259
90793,6.480024043087848
90794,5.753368581329373
90795,11.400688128403019
90796,10.968969289129257
90797,10.114473634467233
90798,11.412930850068635
90799,8.138284874764464
90800,14.862862137523084
90801,10.274943560077414
90802,6.875054978320129
90803,11.066636281736443
90804,16.04412436523129
90805,10.601614963434113
90806,8.743558907292245
90807,10.4515829344999
90808,9.25336269504935
90809,12.662528544418292
90810,9.280967003713652
90811,9.218584911320974
90812,5.967587658273359
90813,10.014704004934693
90814,7.305134987003992
90815,7.865319651369534
90816,5.466968995024529
90817,9.963515874979516
90818,9.185699271196178
90819,6.922487095139838
90820,6.8618719896048
90821,9.577290815315056
90822,6.933978726814773
90823,5.9087102724340665
90824,12.681857723141304
90825,8.023450687024063
90826,5.491024190641116
90827,4.037673590880174
90828,10.419849171301465
90829,10.827372060397787
90830,9.3208128580121
90831,8.272769280170639
90832,9.244640362388637
90833,12.04811420187703
90834,9.58575899778218
90835,9.380477619771332
90836,8.754019748181086
90837,5.249203536494273
90838,10.485182191628683
90839,8.190911018704158
90840,9.285547842755987
90841,11.074297158246951
90842,12.783627794585605
90843,10.753307475500291
90844,14.072160520363314
90845,10.882950027418598
90846,12.201343611343423
90847,6.933519721797395
90848,9.331028956607167
90849,9.461416142099337
90850,8.807795606282518
90851,12.011408061417319
90852,6.149487959682893
90853,10.784889542827646
90854,11.687870204181118
90855,6.903499017594634
90856,8.831757272438468
90857,10.949862268165521
90858,11.463195923881761
90859,10.394266184242094
90860,13.142698479899027
90861,9.41736698132777
90862,11.30080538300772
90863,8.830588602709682
90864,8.60506202035669
90865,14.82096421211981
90866,15.211429000419455
90867,11.283883273413238
90868,12.001931671009332
90869,7.967402503843102
90870,12.119430310526498
90871,11.97020306226565
90872,15.583713083990315
90873,7.893631274248992
90874,14.386944953959269
90875,8.351664317485179
90876,10.075667711929562
90877,9.23352799791687
90878,7.876504744089217
90879,9.121039376480397
90880,8.1413753488902
90881,12.538106094123645
90882,10.543075488146503
90883,10.80944626535626
90884,12.117477625642458
90885,10.467238329335599
90886,13.450028499888665
90887,5.47425223335022
90888,9.025005488448619
90889,12.425311689778772
90890,9.961848826957839
90891,11.12544644584021
90892,11.016446034472752
90893,4.252499583807848
90894,11.345718117498354
90895,11.644056434444998
90896,6.544684906879219
90897,5.51576277014078
90898,6.006277257054888
90899,13.24514085842161
90900,11.20595894219152
90901,11.083892527596655
90902,8.4571364671193
90903,6.663666815402779
90904,7.093173091808184
90905,7.70101773634583
90906,7.452498709871474
90907,9.908520703442681
90908,4.364275405538159
90909,13.98519050239267
90910,9.287998819477545
90911,8.23105570641385
90912,17.186429029196592
90913,9.142929188185056
90914,9.113797376409048
90915,6.815299244107201
90916,9.018368926716017
90917,12.475939723603709
90918,7.532826284761902
90919,8.781137746769028
90920,11.678142838425334
90921,6.815262110423386
90922,7.634403648543446
90923,9.660657711659015
90924,10.136298419581859
90925,11.008873975196577
90926,10.278636446353161
90927,10.37294656768933
90928,13.725154338928244
90929,11.694981632405167
90930,10.584590616017124
90931,11.326044898494194
90932,14.057612793852691
90933,9.875984979678758
90934,14.005163714760956
90935,8.405285114235607
90936,10.057858746155883
90937,11.087500657573347
90938,9.326367032718812
90939,9.20104248742886
90940,7.9761501060994044
90941,7.43047763843811
90942,5.404352314705144
90943,12.59252571588219
90944,6.924329476520155
90945,9.331435428958844
90946,8.973001536429148
90947,9.931055392783392
90948,10.927510574363602
90949,12.58915762292681
90950,11.09449864127653
90951,9.625909538919744
90952,8.047796756310273
90953,7.191122868616034
90954,11.171180200326377
90955,8.325380760621456
90956,8.206882413015883
90957,10.5058456445816
90958,3.9311474310477323
90959,7.287602732378089
90960,11.285371123403346
90961,6.878171547127084
90962,11.319932002672687
90963,5.452195862729124
90964,11.568591622820144
90965,6.500264275300002
90966,10.954179948459384
90967,9.483220497186943
90968,11.63059676468414
90969,9.929574793993032
90970,9.558019348362107
90971,7.502880540386411
90972,9.71187884024021
90973,10.395510955564454
90974,8.95763340370872
90975,11.099700571967626
90976,7.99893866748079
90977,8.497629634597622
90978,6.533021491417371
90979,9.162470523734138
90980,8.64352747992362
90981,12.068710249228722
90982,12.991445010970603
90983,4.1149014178034875
90984,9.40889732589148
90985,6.232706637279202
90986,12.882429098193393
90987,8.384860710161393
90988,8.387199528580995
90989,11.86235762486853
90990,9.266234033411555
90991,7.997566778517593
90992,4.719097107955561
90993,8.96372678277604
90994,12.037321417681284
90995,6.988454715890907
90996,15.147748045077389
90997,9.502312140371862
90998,6.923019057574135
90999,5.992611439066499
91000,11.771898443142229
91001,7.356058766041424
91002,8.478384470924
91003,10.83545397466719
91004,9.501641992453957
91005,7.748079258320167
91006,12.086062854144178
91007,8.052550420552693
91008,7.665194424290332
91009,11.919170944344712
91010,9.791001368841515
91011,10.150199265939781
91012,8.756068629071102
91013,10.231236435584389
91014,9.027789398269537
91015,9.074119676679217
91016,7.385346511934593
91017,12.190080774873433
91018,7.2097551111236164
91019,11.003633174623479
91020,8.121114385770762
91021,11.136832586135283
91022,8.363400310358921
91023,5.2655633482384525
91024,6.8458068566143
91025,11.822121205427582
91026,8.859996945673007
91027,7.322622626464999
91028,11.04889288841715
91029,10.272633789022782
91030,8.564222849135747
91031,8.588856202768248
91032,6.9258244893088365
91033,4.522787185400215
91034,10.026697477849812
91035,8.74640121834329
91036,12.113145491022623
91037,7.053980762389694
91038,12.603601065563815
91039,11.200091398462202
91040,8.83655331997689
91041,7.667178809738322
91042,10.214780956915398
91043,11.650982721642421
91044,7.353525736279661
91045,7.732559283116408
91046,7.954229271723652
91047,6.9300834735530925
91048,10.397668720452364
91049,9.961015513202106
91050,10.382619227267469
91051,8.606561465272188
91052,10.667228804765333
91053,10.636439364179665
91054,8.157486120637296
91055,7.297652277505198
91056,12.168859933960553
91057,10.8780503150215
91058,15.720206556340615
91059,13.209865063252728
91060,9.38981821066913
91061,7.955269499663255
91062,15.198911749842072
91063,8.431028860667345
91064,10.177618883046115
91065,9.1446217247347
91066,9.366080367068019
91067,8.91489663872057
91068,10.70753384098149
91069,8.74759953317304
91070,8.113084355566798
91071,7.862687846038098
91072,5.310213567820445
91073,6.174273387321248
91074,12.742790293105022
91075,7.151909331715233
91076,11.711585282538001
91077,8.077629837342387
91078,6.567673670698615
91079,7.163931016877559
